OrderKey,OrderId,StoreId,CustomerId,CustomerIp,OrderStatusId,CreatedOnUtc,OrderSubTotalExclTax,OrderSubTotalInclTax,OrderTotal,OrderItemId,ProductId,Quantity,UnitPriceInclTax,UnitPriceExclTax,IsPickupInstore
7322,3852,21,65063616,174.91.133.235,30,2024-05-02 21:17:26.110,62.05,70.12,70.12,7521,15845,1,16.03,14.19,True
7323,3852,21,65063616,174.91.133.235,30,2024-05-02 21:17:26.110,62.05,70.12,70.12,7522,15877,1,21.57,19.09,True
7324,3852,21,65063616,174.91.133.235,30,2024-05-02 21:17:26.110,62.05,70.12,70.12,7523,15854,1,10.84,9.59,True
7325,3852,21,65063616,174.91.133.235,30,2024-05-02 21:17:26.110,62.05,70.12,70.12,7524,15854,1,10.84,9.59,True
7326,3852,21,65063616,174.91.133.235,30,2024-05-02 21:17:26.110,62.05,70.12,70.12,7525,15854,1,10.84,9.59,True
7327,3853,15,65070406,184.145.129.110,30,2024-05-02 22:57:53.600,35.63,40.26,40.26,7526,15699,1,18.75,16.59,True
7328,3853,15,65070406,184.145.129.110,30,2024-05-02 22:57:53.600,35.63,40.26,40.26,7527,15707,1,21.52,19.04,True
7329,3854,5,65079236,216.181.75.82,30,2024-05-03 01:33:48.167,9.59,10.84,10.84,7528,15764,1,10.84,9.59,True
7330,3855,5,39445529,99.255.21.242,30,2024-05-03 21:09:44.040,30.2,34.13,34.13,7529,15769,1,10.61,9.39,True
7331,3855,5,39445529,99.255.21.242,30,2024-05-03 21:09:44.040,30.2,34.13,34.13,7530,15798,1,15.92,14.09,True
7332,3855,5,39445529,99.255.21.242,30,2024-05-03 21:09:44.040,30.2,34.13,34.13,7531,15778,1,7.59,6.72,True
7333,3856,5,65160175,99.255.12.138,30,2024-05-03 21:17:27.100,34.77,39.29,39.29,7532,15760,2,13.1,11.59,True
7334,3856,5,65160175,99.255.12.138,30,2024-05-03 21:17:27.100,34.77,39.29,39.29,7533,15760,1,13.1,11.59,True
7335,3857,15,45040501,104.193.56.252,30,2024-05-04 20:38:17.670,56.59,63.95,63.95,7534,15704,1,16.6,14.69,True
7336,3857,15,45040501,104.193.56.252,30,2024-05-04 20:38:17.670,56.59,63.95,63.95,7535,15703,1,15.35,13.58,True
7337,3857,15,45040501,104.193.56.252,30,2024-05-04 20:38:17.670,56.59,63.95,63.95,7536,15703,1,14.22,12.58,True
7338,3857,15,45040501,104.193.56.252,30,2024-05-04 20:38:17.670,56.59,63.95,63.95,7537,15727,1,17.79,15.74,True
7339,3858,5,64524348,99.255.126.91,30,2024-05-05 20:59:47.450,53.46,60.15,60.15,7538,15761,2,17.79,15.74,True
7340,3858,5,64524348,99.255.126.91,30,2024-05-05 20:59:47.450,53.46,60.15,60.15,7539,15788,1,11.29,9.99,True
7341,3858,5,64524348,99.255.126.91,30,2024-05-05 20:59:47.450,53.46,60.15,60.15,7540,15788,1,11.29,9.99,True
7342,3859,15,65461285,204.237.1.98,30,2024-05-07 00:35:09.830,49.35,55.51,55.51,7541,15702,1,18.17,16.08,True
7343,3859,15,65461285,204.237.1.98,30,2024-05-07 00:35:09.830,49.35,55.51,55.51,7542,15702,1,19.3,17.08,True
7344,3859,15,65461285,204.237.1.98,30,2024-05-07 00:35:09.830,49.35,55.51,55.51,7543,15691,1,16.03,14.19,True
7345,3860,5,7410902,99.255.88.230,30,2024-05-08 01:46:03.900,15.59,17.62,17.62,7544,15798,1,17.62,15.59,True
7346,3861,15,38287994,216.185.75.10,30,2024-05-09 15:07:28.160,275.11,310.22,310.22,7545,15702,1,20.43,18.08,True
7347,3861,15,38287994,216.185.75.10,30,2024-05-09 15:07:28.160,275.11,310.22,310.22,7546,15703,1,14.78,13.08,True
7348,3861,15,38287994,216.185.75.10,30,2024-05-09 15:07:28.160,275.11,310.22,310.22,7547,15710,1,17.79,15.74,True
7349,3861,15,38287994,216.185.75.10,30,2024-05-09 15:07:28.160,275.11,310.22,310.22,7548,15703,1,10.84,9.59,True
7350,3861,15,38287994,216.185.75.10,30,2024-05-09 15:07:28.160,275.11,310.22,310.22,7549,15702,1,14.79,13.09,True
7351,3861,15,38287994,216.185.75.10,30,2024-05-09 15:07:28.160,275.11,310.22,310.22,7550,15719,2,11.85,10.49,True
7352,3861,15,38287994,216.185.75.10,30,2024-05-09 15:07:28.160,275.11,310.22,310.22,7551,15694,3,10.72,9.49,True
7353,3861,15,38287994,216.185.75.10,30,2024-05-09 15:07:28.160,275.11,310.22,310.22,7552,15740,3,3.55,3.14,True
7354,3861,15,38287994,216.185.75.10,30,2024-05-09 15:07:28.160,275.11,310.22,310.22,7553,15740,1,3.55,3.14,True
7355,3861,15,38287994,216.185.75.10,30,2024-05-09 15:07:28.160,275.11,310.22,310.22,7554,15740,1,3.55,3.14,True
7356,3861,15,38287994,216.185.75.10,30,2024-05-09 15:07:28.160,275.11,310.22,310.22,7555,15740,1,3.55,3.14,True
7357,3861,15,38287994,216.185.75.10,30,2024-05-09 15:07:28.160,275.11,310.22,310.22,7556,15702,1,14.23,12.59,True
7358,3861,15,38287994,216.185.75.10,30,2024-05-09 15:07:28.160,275.11,310.22,310.22,7557,15691,1,17.73,15.69,True
7359,3861,15,38287994,216.185.75.10,30,2024-05-09 15:07:28.160,275.11,310.22,310.22,7558,15702,1,15.36,13.59,True
7360,3861,15,38287994,216.185.75.10,30,2024-05-09 15:07:28.160,275.11,310.22,310.22,7559,15702,1,19.3,17.08,True
7361,3861,15,38287994,216.185.75.10,30,2024-05-09 15:07:28.160,275.11,310.22,310.22,7560,15702,1,18.35,16.24,True
7362,3861,15,38287994,216.185.75.10,30,2024-05-09 15:07:28.160,275.11,310.22,310.22,7561,15702,1,14.79,13.09,True
7363,3861,15,38287994,216.185.75.10,30,2024-05-09 15:07:28.160,275.11,310.22,310.22,7562,15702,1,13.66,12.09,True
7364,3861,15,38287994,216.185.75.10,30,2024-05-09 15:07:28.160,275.11,310.22,310.22,7563,15691,1,16.6,14.69,True
7365,3861,15,38287994,216.185.75.10,30,2024-05-09 15:07:28.160,275.11,310.22,310.22,7564,15691,1,19.41,17.18,True
7366,3862,5,65743945,216.16.239.246,30,2024-05-10 15:26:03.147,73.54,82.84,82.84,7565,15770,1,15.47,13.69,True
7367,3862,5,65743945,216.16.239.246,30,2024-05-10 15:26:03.147,73.54,82.84,82.84,7566,15760,2,13.1,11.59,True
7368,3862,5,65743945,216.16.239.246,30,2024-05-10 15:26:03.147,73.54,82.84,82.84,7567,15761,1,17.79,15.74,True
7369,3862,5,65743945,216.16.239.246,30,2024-05-10 15:26:03.147,73.54,82.84,82.84,7568,15789,1,8.29,7.34,True
7370,3862,5,65743945,216.16.239.246,30,2024-05-10 15:26:03.147,73.54,82.84,82.84,7569,15758,1,13.1,11.59,True
7371,3863,15,65762169,76.68.86.148,30,2024-05-10 20:30:51.070,34.93,39.47,39.47,7570,15699,1,19.59,17.34,True
7372,3863,15,65762169,76.68.86.148,30,2024-05-10 20:30:51.070,34.93,39.47,39.47,7571,15730,1,19.88,17.59,True
7373,3864,5,65769576,104.159.81.98,30,2024-05-10 22:35:52.443,24.18,27.32,27.32,7572,15798,1,14.23,12.59,True
7374,3864,5,65769576,104.159.81.98,30,2024-05-10 22:35:52.443,24.18,27.32,27.32,7573,15760,1,13.1,11.59,True
7375,3865,5,65777414,173.206.135.238,30,2024-05-11 00:21:12.373,19.58,22.13,22.13,7574,15764,1,10.84,9.59,True
7376,3865,5,65777414,173.206.135.238,30,2024-05-11 00:21:12.373,19.58,22.13,22.13,7575,15788,1,11.29,9.99,True
7377,3866,5,37871139,66.11.160.232,30,2024-05-11 01:42:48.033,11.59,13.1,13.1,7576,15758,1,13.1,11.59,True
7378,3867,5,65853241,72.136.111.70,30,2024-05-11 23:01:27.857,25.57,28.89,28.89,7577,15764,1,17.61,15.58,True
7379,3867,5,65853241,72.136.111.70,30,2024-05-11 23:01:27.857,25.57,28.89,28.89,7578,15788,1,11.29,9.99,True
7380,3868,5,65937124,216.181.75.82,30,2024-05-13 01:21:07.507,12.09,13.66,13.66,7579,15763,1,13.66,12.09,True
7381,3869,21,66017799,99.253.136.154,30,2024-05-14 01:29:10.050,31.43,35.52,35.52,7580,15850,1,18.18,16.09,True
7382,3869,21,66017799,99.253.136.154,30,2024-05-14 01:29:10.050,31.43,35.52,35.52,7581,15850,1,17.33,15.34,True
7383,3870,5,66080443,173.32.20.80,30,2024-05-14 22:03:56.083,37.16,41.73,41.73,7582,15763,1,19.3,17.08,True
7384,3870,5,66080443,173.32.20.80,30,2024-05-14 22:03:56.083,37.16,41.73,41.73,7583,15763,1,20.43,18.08,True
7385,3871,5,66268457,72.136.103.172,30,2024-05-17 01:27:36.630,31.8,35.67,35.67,7584,15778,1,7.59,6.72,True
7386,3871,5,66268457,72.136.103.172,30,2024-05-17 01:27:36.630,31.8,35.67,35.67,7585,15788,1,17.79,15.74,True
7387,3871,5,66268457,72.136.103.172,30,2024-05-17 01:27:36.630,31.8,35.67,35.67,7586,15789,1,8.29,7.34,True
7388,3872,15,66318295,99.253.113.142,30,2024-05-17 15:24:18.120,11.59,13.1,13.1,7587,15697,1,13.1,11.59,True
7389,3873,5,66331116,38.23.160.154,30,2024-05-17 19:55:21.383,36.92,41.72,41.72,7588,15753,1,19.41,17.18,True
7390,3873,5,66331116,38.23.160.154,30,2024-05-17 19:55:21.383,36.92,41.72,41.72,7589,15754,1,22.31,19.74,True
7391,3874,15,66338194,72.139.201.226,30,2024-05-17 20:57:31.637,44.87,50.44,50.44,7590,15704,1,19.99,17.69,True
7392,3874,15,66338194,72.139.201.226,30,2024-05-17 20:57:31.637,44.87,50.44,50.44,7591,15741,2,14.23,12.59,True
7393,3875,5,66345967,99.255.116.158,30,2024-05-17 22:44:24.240,32.21,36.4,36.4,7592,15783,1,18.79,16.63,True
7394,3875,5,66345967,99.255.116.158,30,2024-05-17 22:44:24.240,32.21,36.4,36.4,7593,15764,1,17.61,15.58,True
7395,3876,5,61239340,142.205.130.126,30,2024-05-18 15:06:28.713,65.93,74.5,74.5,7594,15764,1,10.84,9.59,True
7396,3876,5,61239340,142.205.130.126,30,2024-05-18 15:06:28.713,65.93,74.5,74.5,7595,15776,1,10.16,8.99,True
7397,3876,5,61239340,142.205.130.126,30,2024-05-18 15:06:28.713,65.93,74.5,74.5,7596,15764,1,10.84,9.59,True
7398,3876,5,61239340,142.205.130.126,30,2024-05-18 15:06:28.713,65.93,74.5,74.5,7597,15776,1,10.16,8.99,True
7399,3876,5,61239340,142.205.130.126,30,2024-05-18 15:06:28.713,65.93,74.5,74.5,7598,15764,1,10.84,9.59,True
7400,3876,5,61239340,142.205.130.126,30,2024-05-18 15:06:28.713,65.93,74.5,74.5,7599,15764,1,10.84,9.59,True
7401,3876,5,61239340,142.205.130.126,30,2024-05-18 15:06:28.713,65.93,74.5,74.5,7600,15764,1,10.84,9.59,True
7402,3877,15,66431832,204.237.2.234,30,2024-05-18 20:07:57.843,48.57,54.88,54.88,7601,15700,1,22.31,19.74,True
7403,3877,15,66431832,204.237.2.234,30,2024-05-18 20:07:57.843,48.57,54.88,54.88,7602,15700,1,17.79,15.74,True
7404,3877,15,66431832,204.237.2.234,30,2024-05-18 20:07:57.843,48.57,54.88,54.88,7603,15702,1,14.79,13.09,True
7405,3878,21,66440897,174.95.86.58,30,2024-05-18 22:28:00.010,33.63,38.0,38.0,7604,15843,1,18.58,16.44,True
7406,3878,21,66440897,174.95.86.58,30,2024-05-18 22:28:00.010,33.63,38.0,38.0,7605,15843,1,19.42,17.19,True
7407,3879,5,39445529,209.29.96.30,30,2024-05-19 16:05:34.110,55.66,62.9,62.9,7606,15758,1,14.79,13.09,True
7408,3879,5,39445529,209.29.96.30,30,2024-05-19 16:05:34.110,55.66,62.9,62.9,7607,15763,1,13.66,12.09,True
7409,3879,5,39445529,209.29.96.30,30,2024-05-19 16:05:34.110,55.66,62.9,62.9,7608,15754,1,21.46,18.99,True
7410,3879,5,39445529,209.29.96.30,30,2024-05-19 16:05:34.110,55.66,62.9,62.9,7609,15785,1,12.98,11.49,True
7411,3880,5,66536775,99.255.11.10,30,2024-05-19 22:08:22.210,54.86,61.73,61.73,7610,15750,1,19.42,17.19,True
7412,3880,5,66536775,99.255.11.10,30,2024-05-19 22:08:22.210,54.86,61.73,61.73,7611,15758,1,16.49,14.59,True
7413,3880,5,66536775,99.255.11.10,30,2024-05-19 22:08:22.210,54.86,61.73,61.73,7612,15777,1,10.72,9.49,True
7414,3880,5,66536775,99.255.11.10,30,2024-05-19 22:08:22.210,54.86,61.73,61.73,7613,15760,1,13.1,11.59,True
7415,3881,5,66631705,209.29.96.68,30,2024-05-20 20:55:13.357,18.08,20.43,20.43,7614,15763,1,20.43,18.08,True
7416,3882,15,66639861,107.179.176.82,30,2024-05-20 23:02:16.360,15.74,17.79,17.79,7615,15700,1,17.79,15.74,True
7417,3883,21,66644174,142.127.6.45,30,2024-05-21 00:04:35.557,29.38,33.2,33.2,7616,15872,1,20.78,18.39,True
7418,3883,21,66644174,142.127.6.45,30,2024-05-21 00:04:35.557,29.38,33.2,33.2,7617,15862,1,12.42,10.99,True
7419,3884,5,66644288,216.181.75.82,30,2024-05-21 00:12:43.827,12.59,14.23,14.23,7618,15798,1,14.23,12.59,True
7420,3885,5,66845301,184.151.190.216,30,2024-05-22 23:38:21.977,14.59,16.23,16.23,7619,15798,1,14.23,12.59,True
7421,3886,21,66941636,67.69.69.1,30,2024-05-23 23:41:16.630,18.99,21.46,21.46,7620,15874,1,21.46,18.99,True
7422,3887,5,67014573,99.251.202.15,30,2024-05-24 19:39:26.107,53.53,60.49,60.49,7621,15789,1,8.29,7.34,True
7423,3887,5,67014573,99.251.202.15,30,2024-05-24 19:39:26.107,53.53,60.49,60.49,7622,15788,1,17.79,15.74,True
7424,3887,5,67014573,99.251.202.15,30,2024-05-24 19:39:26.107,53.53,60.49,60.49,7623,15788,1,11.29,9.99,True
7425,3887,5,67014573,99.251.202.15,30,2024-05-24 19:39:26.107,53.53,60.49,60.49,7624,15778,1,7.59,6.72,True
7426,3887,5,67014573,99.251.202.15,30,2024-05-24 19:39:26.107,53.53,60.49,60.49,7625,15794,1,15.53,13.74,True
7427,3888,5,24842008,99.251.108.36,30,2024-05-24 21:55:30.517,85.96,97.13,97.13,7626,15774,1,19.75,17.48,True
7428,3888,5,24842008,99.251.108.36,30,2024-05-24 21:55:30.517,85.96,97.13,97.13,7627,15760,1,22.87,20.24,True
7429,3888,5,24842008,99.251.108.36,30,2024-05-24 21:55:30.517,85.96,97.13,97.13,7628,15768,1,23.48,20.78,True
7430,3888,5,24842008,99.251.108.36,30,2024-05-24 21:55:30.517,85.96,97.13,97.13,7629,15778,1,9.85,8.72,True
7431,3888,5,24842008,99.251.108.36,30,2024-05-24 21:55:30.517,85.96,97.13,97.13,7630,15760,1,21.18,18.74,True
7432,3889,5,25050035,99.255.42.52,30,2024-05-26 01:29:02.853,47.22,53.36,53.36,7631,15788,3,17.79,15.74,True
7433,3890,5,67291081,104.28.133.20,30,2024-05-27 23:02:02.227,12.59,14.23,14.23,7632,15798,1,14.23,12.59,True
7434,3891,5,37913488,174.92.95.253,30,2024-05-29 00:37:44.553,38.37,43.36,43.36,7633,15751,1,20.27,17.94,True
7435,3891,5,37913488,174.92.95.253,30,2024-05-29 00:37:44.553,38.37,43.36,43.36,7634,15763,1,14.79,13.09,True
7436,3891,5,37913488,174.92.95.253,30,2024-05-29 00:37:44.553,38.37,43.36,43.36,7635,15789,1,8.29,7.34,True
7437,3892,5,67471561,142.156.1.236,30,2024-05-29 15:50:48.057,15.74,17.79,17.79,7636,15761,1,17.79,15.74,True
7438,3893,5,67514045,99.255.33.56,30,2024-05-30 02:17:19.077,9.99,11.29,11.29,7637,15788,1,11.29,9.99,True
7439,3894,15,67592072,23.239.60.39,30,2024-05-30 23:24:41.763,32.17,36.35,36.35,7638,15699,1,13.66,12.09,True
7440,3894,15,67592072,23.239.60.39,30,2024-05-30 23:24:41.763,32.17,36.35,36.35,7639,15703,1,10.84,9.59,True
7441,3894,15,67592072,23.239.60.39,30,2024-05-30 23:24:41.763,32.17,36.35,36.35,7640,15719,1,11.85,10.49,True
7442,3895,5,67682604,69.157.93.216,30,2024-06-01 00:48:16.217,31.91,35.41,35.41,7641,15751,1,19.99,17.69,True
7443,3895,5,67682604,69.157.93.216,30,2024-06-01 00:48:16.217,31.91,35.41,35.41,7642,15778,1,10.42,9.22,True
7444,3896,5,67747294,107.179.132.166,30,2024-06-01 17:02:19.227,33.48,37.57,37.57,7643,15761,1,17.79,15.74,True
7445,3896,5,67747294,107.179.132.166,30,2024-06-01 17:02:19.227,33.48,37.57,37.57,7644,15761,1,17.79,15.74,True
7446,3897,21,67765880,70.51.69.166,30,2024-06-01 21:40:35.607,28.77,32.51,32.51,7645,15854,3,10.84,9.59,True
7447,3898,5,67768588,72.139.194.218,30,2024-06-01 22:27:25.983,24.18,27.32,27.32,7646,15764,1,10.84,9.59,True
7448,3898,5,67768588,72.139.194.218,30,2024-06-01 22:27:25.983,24.18,27.32,27.32,7647,15760,1,16.49,14.59,True
7449,3899,5,67771400,216.59.252.118,30,2024-06-01 23:15:16.870,51.22,57.88,57.88,7648,15754,1,21.46,18.99,True
7450,3899,5,67771400,216.59.252.118,30,2024-06-01 23:15:16.870,51.22,57.88,57.88,7649,15761,1,18.63,16.49,True
7451,3899,5,67771400,216.59.252.118,30,2024-06-01 23:15:16.870,51.22,57.88,57.88,7650,15761,1,17.79,15.74,True
7452,3900,21,67859425,99.253.133.163,30,2024-06-02 21:17:02.950,18.99,21.46,21.46,7651,15874,1,21.46,18.99,True
7453,3901,15,68173937,72.143.198.161,30,2024-06-05 23:06:35.080,40.88,45.93,45.93,7652,15741,1,21.74,19.24,True
7454,3901,15,68173937,72.143.198.161,30,2024-06-05 23:06:35.080,40.88,45.93,45.93,7653,15700,1,22.19,19.64,True
7455,3902,5,39445529,99.255.21.242,30,2024-06-06 22:00:32.923,11.49,12.98,12.98,7654,15785,1,12.98,11.49,True
7456,3903,15,68405179,142.112.134.103,30,2024-06-07 23:39:03.520,34.65,39.15,39.15,7655,15699,1,17.05,15.09,True
7457,3903,15,68405179,142.112.134.103,30,2024-06-07 23:39:03.520,34.65,39.15,39.15,7656,15717,1,7.59,6.72,True
7458,3903,15,68405179,142.112.134.103,30,2024-06-07 23:39:03.520,34.65,39.15,39.15,7657,15699,1,14.51,12.84,True
7459,3904,15,22582276,72.136.111.148,30,2024-06-07 23:46:56.300,15.74,17.79,17.79,7658,15727,1,17.79,15.74,True
7460,3905,5,43196090,99.251.109.31,30,2024-06-08 02:20:56.627,43.17,48.78,48.78,7659,15763,2,13.66,12.09,True
7461,3905,5,43196090,99.251.109.31,30,2024-06-08 02:20:56.627,43.17,48.78,48.78,7660,15788,1,21.46,18.99,True
7462,3906,5,68499880,70.26.149.196,30,2024-06-08 21:17:02.863,37.07,41.63,41.63,7661,15788,1,11.29,9.99,True
7463,3906,5,68499880,70.26.149.196,30,2024-06-08 21:17:02.863,37.07,41.63,41.63,7662,15763,1,13.66,12.09,True
7464,3906,5,68499880,70.26.149.196,30,2024-06-08 21:17:02.863,37.07,41.63,41.63,7663,15790,1,14.68,12.99,True
7465,3907,5,68526855,208.98.222.10,30,2024-06-09 03:27:24.907,16.09,17.92,17.92,7664,15760,1,15.92,14.09,True
7466,3908,15,43595455,69.17.168.67,30,2024-06-09 21:21:24.247,44.82,50.65,50.65,7665,15691,2,16.03,14.19,True
7467,3908,15,43595455,69.17.168.67,30,2024-06-09 21:21:24.247,44.82,50.65,50.65,7666,15688,1,18.58,16.44,True
7468,3909,5,25861898,72.136.121.73,30,2024-06-12 21:04:36.250,21.68,24.5,24.5,7667,15764,1,10.84,9.59,True
7469,3909,5,25861898,72.136.121.73,30,2024-06-12 21:04:36.250,21.68,24.5,24.5,7668,15763,1,13.66,12.09,True
7470,3910,5,69127476,67.69.69.36,30,2024-06-13 19:30:26.830,72.8,82.26,82.26,7669,15761,4,17.79,15.74,True
7471,3910,5,69127476,67.69.69.36,30,2024-06-13 19:30:26.830,72.8,82.26,82.26,7670,15789,1,11.12,9.84,True
7472,3911,5,69315181,99.251.173.127,30,2024-06-15 00:46:56.737,21.58,24.39,24.39,7671,15760,1,13.1,11.59,True
7473,3911,5,69315181,99.251.173.127,30,2024-06-15 00:46:56.737,21.58,24.39,24.39,7672,15772,1,11.29,9.99,True
7474,3912,15,5522163,99.253.184.134,30,2024-06-16 20:55:52.473,37.08,41.9,41.9,7673,15693,1,16.94,14.99,True
7475,3912,15,5522163,99.253.184.134,30,2024-06-16 20:55:52.473,37.08,41.9,41.9,7674,15730,1,24.96,22.09,True
7476,3913,15,69608273,23.239.60.19,30,2024-06-16 21:19:02.180,46.66,52.73,52.73,7675,15699,1,16.49,14.59,True
7477,3913,15,69608273,23.239.60.19,30,2024-06-16 21:19:02.180,46.66,52.73,52.73,7676,15702,1,20.43,18.08,True
7478,3913,15,69608273,23.239.60.19,30,2024-06-16 21:19:02.180,46.66,52.73,52.73,7677,15712,1,15.81,13.99,True
7479,3914,5,37913488,174.92.90.23,30,2024-06-16 22:29:36.187,37.77,42.68,42.68,7678,15760,1,19.59,17.34,True
7480,3914,5,37913488,174.92.90.23,30,2024-06-16 22:29:36.187,37.77,42.68,42.68,7679,15763,1,14.79,13.09,True
7481,3914,5,37913488,174.92.90.23,30,2024-06-16 22:29:36.187,37.77,42.68,42.68,7680,15789,1,8.29,7.34,True
7482,3915,5,69903061,216.99.59.198,30,2024-06-18 17:06:24.067,15.09,16.79,16.79,7681,15798,1,14.79,13.09,True
7483,3916,5,70143122,99.255.109.87,30,2024-06-20 02:10:46.583,33.48,37.83,37.83,7682,15749,1,22.36,19.79,True
7484,3916,5,70143122,99.255.109.87,30,2024-06-20 02:10:46.583,33.48,37.83,37.83,7683,15770,1,15.47,13.69,True
7485,3917,15,22398207,99.253.196.63,30,2024-06-23 01:03:48.513,51.07,57.71,57.71,7684,15741,1,17.62,15.59,True
7486,3917,15,22398207,99.253.196.63,30,2024-06-23 01:03:48.513,51.07,57.71,57.71,7685,15692,1,22.31,19.74,True
7487,3917,15,22398207,99.253.196.63,30,2024-06-23 01:03:48.513,51.07,57.71,57.71,7686,15727,1,17.79,15.74,True
7488,3918,5,41762618,184.151.190.134,30,2024-06-23 21:02:26.817,14.19,16.03,16.03,7687,15753,1,16.03,14.19,True
7489,3919,5,44453169,99.255.72.188,30,2024-06-27 16:30:47.230,32.48,36.7,36.7,7688,15761,2,18.35,16.24,True
7490,3920,5,71491400,184.151.37.195,30,2024-06-27 19:28:16.950,55.89,63.16,63.16,7689,15744,1,12.86,11.38,True
7491,3920,5,71491400,184.151.37.195,30,2024-06-27 19:28:16.950,55.89,63.16,63.16,7690,15764,3,10.84,9.59,True
7492,3920,5,71491400,184.151.37.195,30,2024-06-27 19:28:16.950,55.89,63.16,63.16,7691,15788,1,17.79,15.74,True
7493,3921,5,71535757,69.157.110.228,30,2024-06-27 23:47:11.147,16.31,18.43,18.43,7692,15760,1,13.1,11.59,True
7494,3921,5,71535757,69.157.110.228,30,2024-06-27 23:47:11.147,16.31,18.43,18.43,7693,15778,1,5.33,4.72,True
7495,3922,21,71701493,67.71.242.84,30,2024-06-28 15:10:21.980,70.18,79.3,79.3,7694,15866,1,11.85,10.49,True
7496,3922,21,71701493,67.71.242.84,30,2024-06-28 15:10:21.980,70.18,79.3,79.3,7695,15866,2,10.72,9.49,True
7497,3922,21,71701493,67.71.242.84,30,2024-06-28 15:10:21.980,70.18,79.3,79.3,7696,15874,1,17.79,15.74,True
7498,3922,21,71701493,67.71.242.84,30,2024-06-28 15:10:21.980,70.18,79.3,79.3,7697,15856,1,16.93,14.98,True
7499,3922,21,71701493,67.71.242.84,30,2024-06-28 15:10:21.980,70.18,79.3,79.3,7698,15874,1,11.29,9.99,True
7500,3923,5,41762618,69.158.246.235,30,2024-06-30 22:31:13.380,29.38,33.2,33.2,7699,15753,2,16.6,14.69,True
7501,3924,15,72526759,72.136.107.216,30,2024-07-02 18:17:29.383,17.34,19.33,19.33,7700,15699,1,17.33,15.34,True
7502,3925,5,41826557,209.29.99.184,30,2024-07-05 15:37:49.393,15.74,17.79,17.79,7701,15788,1,17.79,15.74,True
7503,3926,5,72999149,99.255.19.238,30,2024-07-05 22:04:08.347,59.94,67.08,67.08,7702,15744,1,12.86,11.38,True
7504,3926,5,72999149,99.255.19.238,30,2024-07-05 22:04:08.347,59.94,67.08,67.08,7703,15744,1,13.99,12.38,True
7505,3926,5,72999149,99.255.19.238,30,2024-07-05 22:04:08.347,59.94,67.08,67.08,7704,15798,2,17.62,15.59,True
7506,3927,5,41762618,184.151.37.29,30,2024-07-06 22:40:34.783,29.38,33.2,33.2,7705,15753,2,16.6,14.69,True
7507,3928,21,73304121,99.253.136.94,30,2024-07-07 00:06:40.003,26.33,29.75,29.75,7706,15844,1,12.53,11.09,True
7508,3928,21,73304121,99.253.136.94,30,2024-07-07 00:06:40.003,26.33,29.75,29.75,7707,15853,1,17.22,15.24,True
7509,3929,5,73333415,209.171.85.106,30,2024-07-07 02:45:14.340,34.18,38.36,38.36,7708,15798,2,18.18,16.09,True
7510,3930,21,73541652,70.51.220.212,30,2024-07-07 21:53:17.813,34.58,39.08,39.08,7709,15853,1,14.23,12.59,True
7511,3930,21,73541652,70.51.220.212,30,2024-07-07 21:53:17.813,34.58,39.08,39.08,7710,15874,1,24.85,21.99,True
7512,3931,5,37871139,66.11.160.232,30,2024-07-07 23:54:07.213,11.59,13.1,13.1,7711,15758,1,13.1,11.59,True
7513,3932,15,73690852,104.28.133.20,30,2024-07-08 19:20:21.463,9.59,10.84,10.84,7712,15703,1,10.84,9.59,True
7514,3933,5,41826557,209.29.99.138,30,2024-07-09 15:19:13.407,15.74,17.79,17.79,7713,15788,1,17.79,15.74,True
7515,3934,15,73795586,99.253.143.32,30,2024-07-09 16:05:59.480,26.67,30.14,30.14,7714,15703,1,18.17,16.08,True
7516,3934,15,73795586,99.253.143.32,30,2024-07-09 16:05:59.480,26.67,30.14,30.14,7715,15703,1,11.97,10.59,True
7517,3935,5,73832273,72.136.108.210,30,2024-07-10 00:33:22.730,28.07,31.72,31.72,7716,15788,1,11.29,9.99,True
7518,3935,5,73832273,72.136.108.210,30,2024-07-10 00:33:22.730,28.07,31.72,31.72,7717,15763,1,20.43,18.08,True
7519,3936,5,73834163,99.255.95.128,30,2024-07-10 01:05:50.150,19.49,22.02,22.02,7718,15788,1,22.02,19.49,True
7520,3937,5,73923399,192.0.200.54,30,2024-07-10 21:37:27.250,24.03,26.89,26.89,7719,15761,1,17.79,15.74,True
7521,3937,5,73923399,192.0.200.54,30,2024-07-10 21:37:27.250,24.03,26.89,26.89,7720,15742,1,7.11,6.29,True
7522,3938,5,73927547,192.0.201.241,30,2024-07-10 22:24:18.690,15.59,17.62,17.62,7721,15798,1,17.62,15.59,True
7523,3939,5,73947838,99.255.83.9,30,2024-07-11 02:22:12.963,15.58,17.61,17.61,7722,15764,1,17.61,15.58,True
7524,3940,15,74089352,99.253.73.158,30,2024-07-11 21:30:46.290,38.16,42.86,42.86,7723,15699,1,13.1,11.59,True
7525,3940,15,74089352,99.253.73.158,30,2024-07-11 21:30:46.290,38.16,42.86,42.86,7724,15689,1,16.03,14.19,True
7526,3940,15,74089352,99.253.73.158,30,2024-07-11 21:30:46.290,38.16,42.86,42.86,7725,15708,1,11.73,10.38,True
7527,3941,15,74200209,66.207.113.11,30,2024-07-12 15:38:50.907,31.27,35.34,35.34,7726,15699,1,13.1,11.59,True
7528,3941,15,74200209,66.207.113.11,30,2024-07-12 15:38:50.907,31.27,35.34,35.34,7727,15703,1,10.84,9.59,True
