SalesKey,OrderKey,ProductKey,CustomerKey,CustomerType,Quantity,TotalAmount,OrderDate,IsHighValueOrder,OrderYear,OrderMonth,OrderDay
27276,6092,28130,7968,Returning,1,43.86,2023-05-21,False,2023,5,21
27277,6121,28130,2210,Returning,1,28.13,2023-06-02,False,2023,6,2
27278,6121,28130,5093,Returning,1,28.13,2023-06-02,False,2023,6,2
27279,6121,28130,7976,Returning,1,28.13,2023-06-02,False,2023,6,2
27280,6152,28130,2220,Returning,1,37.43,2023-06-11,False,2023,6,11
27281,6152,28130,5103,Returning,1,37.43,2023-06-11,False,2023,6,11
27282,6152,28130,7986,Returning,1,37.43,2023-06-11,False,2023,6,11
27283,6048,28130,2195,Returning,1,37.0,2023-05-13,False,2023,5,13
27284,6048,28130,5078,Returning,1,37.0,2023-05-13,False,2023,5,13
27285,6048,28130,7961,Returning,1,37.0,2023-05-13,False,2023,5,13
27286,6049,28130,2195,Returning,1,37.0,2023-05-13,False,2023,5,13
27287,6049,28130,5078,Returning,1,37.0,2023-05-13,False,2023,5,13
27288,6049,28130,7961,Returning,1,37.0,2023-05-13,False,2023,5,13
27289,6050,28130,2195,Returning,1,37.0,2023-05-13,False,2023,5,13
27290,6050,28130,5078,Returning,1,37.0,2023-05-13,False,2023,5,13
27291,6050,28130,7961,Returning,1,37.0,2023-05-13,False,2023,5,13
27292,6071,28130,2198,New,1,120.19,2023-05-15,False,2023,5,15
27293,6071,28130,5081,New,1,120.19,2023-05-15,False,2023,5,15
27294,6071,28130,7964,New,1,120.19,2023-05-15,False,2023,5,15
27295,6075,28130,2198,New,2,120.19,2023-05-15,False,2023,5,15
27296,6075,28130,5081,New,2,120.19,2023-05-15,False,2023,5,15
27297,6075,28130,7964,New,2,120.19,2023-05-15,False,2023,5,15
27298,6083,28130,1962,Returning,1,89.14,2023-05-20,False,2023,5,20
27299,6083,28130,4845,Returning,1,89.14,2023-05-20,False,2023,5,20
27300,6083,28130,7728,Returning,1,89.14,2023-05-20,False,2023,5,20
27301,5983,28130,2170,Returning,2,30.88,2023-04-28,False,2023,4,28
27302,5983,28130,5053,Returning,2,30.88,2023-04-28,False,2023,4,28
27303,5983,28130,7936,Returning,2,30.88,2023-04-28,False,2023,4,28
27304,5998,28130,2179,Returning,1,28.71,2023-04-30,False,2023,4,30
27305,5998,28130,5062,Returning,1,28.71,2023-04-30,False,2023,4,30
27306,5998,28130,7945,Returning,1,28.71,2023-04-30,False,2023,4,30
27307,6001,28130,2181,New,1,82.19,2023-05-01,False,2023,5,1
27308,6001,28130,5064,New,1,82.19,2023-05-01,False,2023,5,1
27309,6001,28130,7947,New,1,82.19,2023-05-01,False,2023,5,1
27310,6003,28130,2181,New,1,82.19,2023-05-01,False,2023,5,1
27311,6003,28130,5064,New,1,82.19,2023-05-01,False,2023,5,1
27312,6003,28130,7947,New,1,82.19,2023-05-01,False,2023,5,1
27313,6004,28130,2181,New,1,82.19,2023-05-01,False,2023,5,1
27314,6004,28130,5064,New,1,82.19,2023-05-01,False,2023,5,1
27315,6004,28130,7947,New,1,82.19,2023-05-01,False,2023,5,1
27316,6006,28130,2181,New,1,82.19,2023-05-01,False,2023,5,1
27317,6006,28130,5064,New,1,82.19,2023-05-01,False,2023,5,1
27318,6006,28130,7947,New,1,82.19,2023-05-01,False,2023,5,1
27319,5798,28130,2109,Returning,1,190.99,2023-03-10,False,2023,3,10
27320,5798,28130,4992,Returning,1,190.99,2023-03-10,False,2023,3,10
27321,5798,28130,7875,Returning,1,190.99,2023-03-10,False,2023,3,10
27322,5799,28130,2109,Returning,1,190.99,2023-03-10,False,2023,3,10
27323,5799,28130,4992,Returning,1,190.99,2023-03-10,False,2023,3,10
27324,5799,28130,7875,Returning,1,190.99,2023-03-10,False,2023,3,10
27325,5828,28130,2115,Returning,1,97.21,2023-03-12,False,2023,3,12
27326,5828,28130,4998,Returning,1,97.21,2023-03-12,False,2023,3,12
27327,5828,28130,7881,Returning,1,97.21,2023-03-12,False,2023,3,12
27328,5846,28130,1867,Returning,1,39.96,2023-03-19,False,2023,3,19
27329,5846,28130,4750,Returning,1,39.96,2023-03-19,False,2023,3,19
27330,5846,28130,7633,Returning,1,39.96,2023-03-19,False,2023,3,19
27331,5860,28130,2130,New,2,33.14,2023-03-22,False,2023,3,22
27332,5860,28130,5013,New,2,33.14,2023-03-22,False,2023,3,22
27333,5860,28130,7896,New,2,33.14,2023-03-22,False,2023,3,22
27334,5939,28130,2157,New,2,69.02,2023-04-18,False,2023,4,18
27335,5939,28130,5040,New,2,69.02,2023-04-18,False,2023,4,18
27336,5939,28130,7923,New,2,69.02,2023-04-18,False,2023,4,18
27337,5636,28130,2048,New,1,28.02,2023-01-27,False,2023,1,27
27338,5636,28130,7814,New,1,28.02,2023-01-27,False,2023,1,27
27339,5636,28130,4931,New,1,28.02,2023-01-27,False,2023,1,27
27340,5653,28130,2045,Returning,1,13.31,2023-02-02,False,2023,2,2
27341,5653,28130,4928,Returning,1,13.31,2023-02-02,False,2023,2,2
27342,5653,28130,7811,Returning,1,13.31,2023-02-02,False,2023,2,2
27343,5693,28130,2068,New,1,34.19,2023-02-13,False,2023,2,13
27344,5693,28130,4951,New,1,34.19,2023-02-13,False,2023,2,13
27345,5693,28130,7834,New,1,34.19,2023-02-13,False,2023,2,13
27346,5767,28130,2101,New,1,38.24,2023-03-05,False,2023,3,5
27347,5767,28130,4984,New,1,38.24,2023-03-05,False,2023,3,5
27348,5767,28130,7867,New,1,38.24,2023-03-05,False,2023,3,5
27349,5793,28130,2109,Returning,1,190.99,2023-03-10,False,2023,3,10
27350,5793,28130,4992,Returning,1,190.99,2023-03-10,False,2023,3,10
27351,5793,28130,7875,Returning,1,190.99,2023-03-10,False,2023,3,10
27352,5797,28130,2109,Returning,1,190.99,2023-03-10,False,2023,3,10
27353,5797,28130,4992,Returning,1,190.99,2023-03-10,False,2023,3,10
27354,5797,28130,7875,Returning,1,190.99,2023-03-10,False,2023,3,10
27355,5404,28130,1965,New,1,50.99,2022-11-09,False,2022,11,9
27356,5404,28130,4848,New,1,50.99,2022-11-09,False,2022,11,9
27357,5404,28130,7731,New,1,50.99,2022-11-09,False,2022,11,9
27358,5418,28130,1970,Returning,1,54.05,2022-11-15,False,2022,11,15
27359,5418,28130,4853,Returning,1,54.05,2022-11-15,False,2022,11,15
27360,5418,28130,7736,Returning,1,54.05,2022-11-15,False,2022,11,15
27361,5454,28130,1980,New,1,29.18,2022-11-27,False,2022,11,27
27362,5454,28130,4863,New,1,29.18,2022-11-27,False,2022,11,27
27363,5454,28130,7746,New,1,29.18,2022-11-27,False,2022,11,27
27364,5455,28130,1980,New,1,29.18,2022-11-27,False,2022,11,27
27365,5455,28130,4863,New,1,29.18,2022-11-27,False,2022,11,27
27366,5455,28130,7746,New,1,29.18,2022-11-27,False,2022,11,27
27367,5470,28130,1986,Returning,1,29.99,2022-12-03,False,2022,12,3
27368,5470,28130,4869,Returning,1,29.99,2022-12-03,False,2022,12,3
27369,5470,28130,7752,Returning,1,29.99,2022-12-03,False,2022,12,3
27370,5529,28130,1985,Returning,1,18.7,2022-12-22,False,2022,12,22
27371,5529,28130,4868,Returning,1,18.7,2022-12-22,False,2022,12,22
27372,5529,28130,7751,Returning,1,18.7,2022-12-22,False,2022,12,22
27373,5354,28130,1953,Returning,1,9.93,2022-11-01,False,2022,11,1
27374,5354,28130,4836,Returning,1,9.93,2022-11-01,False,2022,11,1
27375,5354,28130,7719,Returning,1,9.93,2022-11-01,False,2022,11,1
27376,5388,28130,1962,Returning,1,105.1,2022-11-06,False,2022,11,6
27377,5388,28130,4845,Returning,1,105.1,2022-11-06,False,2022,11,6
27378,5388,28130,7728,Returning,1,105.1,2022-11-06,False,2022,11,6
27379,5389,28130,1962,Returning,1,105.1,2022-11-06,False,2022,11,6
27380,5389,28130,4845,Returning,1,105.1,2022-11-06,False,2022,11,6
27381,5389,28130,7728,Returning,1,105.1,2022-11-06,False,2022,11,6
27382,5390,28130,1962,Returning,1,105.1,2022-11-06,False,2022,11,6
27383,5390,28130,4845,Returning,1,105.1,2022-11-06,False,2022,11,6
27384,5390,28130,7728,Returning,1,105.1,2022-11-06,False,2022,11,6
27385,5391,28130,1962,Returning,1,105.1,2022-11-06,False,2022,11,6
27386,5391,28130,4845,Returning,1,105.1,2022-11-06,False,2022,11,6
27387,5391,28130,7728,Returning,1,105.1,2022-11-06,False,2022,11,6
27388,5392,28130,1962,Returning,1,105.1,2022-11-06,False,2022,11,6
27389,5392,28130,4845,Returning,1,105.1,2022-11-06,False,2022,11,6
27390,5392,28130,7728,Returning,1,105.1,2022-11-06,False,2022,11,6
27391,5280,28130,1927,Returning,2,49.66,2022-10-16,False,2022,10,16
27392,5280,28130,4810,Returning,2,49.66,2022-10-16,False,2022,10,16
27393,5280,28130,7693,Returning,2,49.66,2022-10-16,False,2022,10,16
27394,5281,28130,1927,Returning,1,49.66,2022-10-16,False,2022,10,16
27395,5281,28130,4810,Returning,1,49.66,2022-10-16,False,2022,10,16
27396,5281,28130,7693,Returning,1,49.66,2022-10-16,False,2022,10,16
27397,5282,28130,1927,Returning,1,49.66,2022-10-16,False,2022,10,16
27398,5282,28130,4810,Returning,1,49.66,2022-10-16,False,2022,10,16
27399,5282,28130,7693,Returning,1,49.66,2022-10-16,False,2022,10,16
27400,5283,28130,1927,Returning,1,49.66,2022-10-16,False,2022,10,16
27401,5283,28130,4810,Returning,1,49.66,2022-10-16,False,2022,10,16
27402,5283,28130,7693,Returning,1,49.66,2022-10-16,False,2022,10,16
27403,5352,28130,1952,New,1,26.62,2022-10-30,False,2022,10,30
27404,5352,28130,7718,New,1,26.62,2022-10-30,False,2022,10,30
27405,5352,28130,4835,New,1,26.62,2022-10-30,False,2022,10,30
27406,5353,28130,1952,New,1,26.62,2022-10-30,False,2022,10,30
27407,5353,28130,7718,New,1,26.62,2022-10-30,False,2022,10,30
27408,5353,28130,4835,New,1,26.62,2022-10-30,False,2022,10,30
27409,5059,28130,1843,Returning,1,30.25,2022-08-19,False,2022,8,19
27410,5059,28130,4726,Returning,1,30.25,2022-08-19,False,2022,8,19
27411,5059,28130,7609,Returning,1,30.25,2022-08-19,False,2022,8,19
27412,5127,28130,1871,New,1,37.81,2022-09-10,False,2022,9,10
27413,5127,28130,4754,New,1,37.81,2022-09-10,False,2022,9,10
27414,5127,28130,7637,New,1,37.81,2022-09-10,False,2022,9,10
27415,5133,28130,1874,New,2,67.16,2022-09-11,False,2022,9,11
27416,5133,28130,4757,New,2,67.16,2022-09-11,False,2022,9,11
27417,5133,28130,7640,New,2,67.16,2022-09-11,False,2022,9,11
27418,5159,28130,1882,New,1,17.83,2022-09-18,False,2022,9,18
27419,5159,28130,4765,New,1,17.83,2022-09-18,False,2022,9,18
27420,5159,28130,7648,New,1,17.83,2022-09-18,False,2022,9,18
27421,5217,28130,1903,Returning,1,43.19,2022-10-02,False,2022,10,2
27422,5217,28130,4786,Returning,1,43.19,2022-10-02,False,2022,10,2
27423,5217,28130,7669,Returning,1,43.19,2022-10-02,False,2022,10,2
27424,5278,28130,1928,Returning,1,41.34,2022-10-16,False,2022,10,16
27425,5278,28130,4811,Returning,1,41.34,2022-10-16,False,2022,10,16
27426,5278,28130,7694,Returning,1,41.34,2022-10-16,False,2022,10,16
27427,4837,28130,1764,New,2,19.87,2022-07-04,False,2022,7,4
27428,4837,28130,4647,New,2,19.87,2022-07-04,False,2022,7,4
27429,4837,28130,7530,New,2,19.87,2022-07-04,False,2022,7,4
27430,4855,28130,1772,New,1,18.4,2022-07-09,False,2022,7,9
27431,4855,28130,4655,New,1,18.4,2022-07-09,False,2022,7,9
27432,4855,28130,7538,New,1,18.4,2022-07-09,False,2022,7,9
27433,4914,28130,1299,Returning,1,44.25,2022-07-21,False,2022,7,21
27434,4914,28130,4182,Returning,1,44.25,2022-07-21,False,2022,7,21
27435,4914,28130,7065,Returning,1,44.25,2022-07-21,False,2022,7,21
27436,4972,28130,1814,Returning,1,50.42,2022-08-02,False,2022,8,2
27437,4972,28130,4697,Returning,1,50.42,2022-08-02,False,2022,8,2
27438,4972,28130,7580,Returning,1,50.42,2022-08-02,False,2022,8,2
27439,5020,28130,1829,New,1,62.36,2022-08-10,False,2022,8,10
27440,5020,28130,4712,New,1,62.36,2022-08-10,False,2022,8,10
27441,5020,28130,7595,New,1,62.36,2022-08-10,False,2022,8,10
27442,5023,28130,1829,New,1,62.36,2022-08-10,False,2022,8,10
27443,5023,28130,4712,New,1,62.36,2022-08-10,False,2022,8,10
27444,5023,28130,7595,New,1,62.36,2022-08-10,False,2022,8,10
27445,4628,28130,1698,New,1,21.45,2022-05-27,False,2022,5,27
27446,4628,28130,4581,New,1,21.45,2022-05-27,False,2022,5,27
27447,4628,28130,7464,New,1,21.45,2022-05-27,False,2022,5,27
27448,4698,28130,133,Returning,1,41.41,2022-06-09,False,2022,6,9
27449,4698,28130,3016,Returning,1,41.41,2022-06-09,False,2022,6,9
27450,4698,28130,5899,Returning,1,41.41,2022-06-09,False,2022,6,9
27451,4775,28130,1747,New,1,38.5,2022-06-22,False,2022,6,22
27452,4775,28130,4630,New,1,38.5,2022-06-22,False,2022,6,22
27453,4775,28130,7513,New,1,38.5,2022-06-22,False,2022,6,22
27454,4808,28130,1757,New,1,39.11,2022-07-01,False,2022,7,1
27455,4808,28130,4640,New,1,39.11,2022-07-01,False,2022,7,1
27456,4808,28130,7523,New,1,39.11,2022-07-01,False,2022,7,1
27457,4809,28130,1757,New,1,39.11,2022-07-01,False,2022,7,1
27458,4809,28130,4640,New,1,39.11,2022-07-01,False,2022,7,1
27459,4809,28130,7523,New,1,39.11,2022-07-01,False,2022,7,1
27460,4810,28130,1757,New,1,39.11,2022-07-01,False,2022,7,1
27461,4810,28130,4640,New,1,39.11,2022-07-01,False,2022,7,1
27462,4810,28130,7523,New,1,39.11,2022-07-01,False,2022,7,1
27463,4461,28130,1556,Returning,1,41.11,2022-05-07,False,2022,5,7
27464,4461,28130,4439,Returning,1,41.11,2022-05-07,False,2022,5,7
27465,4461,28130,7322,Returning,1,41.11,2022-05-07,False,2022,5,7
27466,4517,28130,1556,Returning,1,45.63,2022-05-13,False,2022,5,13
27467,4517,28130,4439,Returning,1,45.63,2022-05-13,False,2022,5,13
27468,4517,28130,7322,Returning,1,45.63,2022-05-13,False,2022,5,13
27469,4518,28130,1556,Returning,1,45.63,2022-05-13,False,2022,5,13
27470,4518,28130,4439,Returning,1,45.63,2022-05-13,False,2022,5,13
27471,4518,28130,7322,Returning,1,45.63,2022-05-13,False,2022,5,13
27472,4519,28130,1556,Returning,1,45.63,2022-05-13,False,2022,5,13
27473,4519,28130,4439,Returning,1,45.63,2022-05-13,False,2022,5,13
27474,4519,28130,7322,Returning,1,45.63,2022-05-13,False,2022,5,13
27475,4520,28130,1556,Returning,1,45.63,2022-05-13,False,2022,5,13
27476,4520,28130,4439,Returning,1,45.63,2022-05-13,False,2022,5,13
27477,4520,28130,7322,Returning,1,45.63,2022-05-13,False,2022,5,13
27478,4570,28130,1682,New,1,49.41,2022-05-18,False,2022,5,18
27479,4570,28130,4565,New,1,49.41,2022-05-18,False,2022,5,18
27480,4570,28130,7448,New,1,49.41,2022-05-18,False,2022,5,18
27481,4316,28130,1618,Returning,2,32.46,2022-04-22,False,2022,4,22
27482,4316,28130,4501,Returning,2,32.46,2022-04-22,False,2022,4,22
27483,4316,28130,7384,Returning,2,32.46,2022-04-22,False,2022,4,22
27484,4327,28130,1299,Returning,1,33.87,2022-04-23,False,2022,4,23
27485,4327,28130,4182,Returning,1,33.87,2022-04-23,False,2022,4,23
27486,4327,28130,7065,Returning,1,33.87,2022-04-23,False,2022,4,23
27487,4453,28130,1658,Returning,1,33.3,2022-05-06,False,2022,5,6
27488,4453,28130,4541,Returning,1,33.3,2022-05-06,False,2022,5,6
27489,4453,28130,7424,Returning,1,33.3,2022-05-06,False,2022,5,6
27490,4458,28130,1556,Returning,1,41.11,2022-05-07,False,2022,5,7
27491,4458,28130,4439,Returning,1,41.11,2022-05-07,False,2022,5,7
27492,4458,28130,7322,Returning,1,41.11,2022-05-07,False,2022,5,7
27493,4459,28130,1556,Returning,1,41.11,2022-05-07,False,2022,5,7
27494,4459,28130,4439,Returning,1,41.11,2022-05-07,False,2022,5,7
27495,4459,28130,7322,Returning,1,41.11,2022-05-07,False,2022,5,7
27496,4460,28130,1556,Returning,1,41.11,2022-05-07,False,2022,5,7
27497,4460,28130,4439,Returning,1,41.11,2022-05-07,False,2022,5,7
27498,4460,28130,7322,Returning,1,41.11,2022-05-07,False,2022,5,7
27499,4165,28130,1571,New,1,34.17,2022-04-05,False,2022,4,5
27500,4165,28130,4454,New,1,34.17,2022-04-05,False,2022,4,5
27501,4165,28130,7337,New,1,34.17,2022-04-05,False,2022,4,5
27502,4200,28130,1580,New,1,38.3,2022-04-08,False,2022,4,8
27503,4200,28130,4463,New,1,38.3,2022-04-08,False,2022,4,8
27504,4200,28130,7346,New,1,38.3,2022-04-08,False,2022,4,8
27505,4225,28130,1547,Returning,1,18.06,2022-04-12,False,2022,4,12
27506,4225,28130,4430,Returning,1,18.06,2022-04-12,False,2022,4,12
27507,4225,28130,7313,Returning,1,18.06,2022-04-12,False,2022,4,12
27508,4226,28130,1547,Returning,1,18.06,2022-04-12,False,2022,4,12
27509,4226,28130,4430,Returning,1,18.06,2022-04-12,False,2022,4,12
27510,4226,28130,7313,Returning,1,18.06,2022-04-12,False,2022,4,12
27511,4260,28130,1602,Returning,1,74.41,2022-04-15,False,2022,4,15
27512,4260,28130,4485,Returning,1,74.41,2022-04-15,False,2022,4,15
27513,4260,28130,7368,Returning,1,74.41,2022-04-15,False,2022,4,15
27514,4314,28130,1617,New,1,49.66,2022-04-22,False,2022,4,22
27515,4314,28130,4500,New,1,49.66,2022-04-22,False,2022,4,22
27516,4314,28130,7383,New,1,49.66,2022-04-22,False,2022,4,22
27517,4019,28130,1520,Returning,1,77.24,2022-03-19,False,2022,3,19
27518,4019,28130,4403,Returning,1,77.24,2022-03-19,False,2022,3,19
27519,4019,28130,7286,Returning,1,77.24,2022-03-19,False,2022,3,19
27520,4084,28130,1541,Returning,1,25.4,2022-03-28,False,2022,3,28
27521,4084,28130,4424,Returning,1,25.4,2022-03-28,False,2022,3,28
27522,4084,28130,7307,Returning,1,25.4,2022-03-28,False,2022,3,28
27523,4096,28130,1547,Returning,1,9.03,2022-03-29,False,2022,3,29
27524,4096,28130,4430,Returning,1,9.03,2022-03-29,False,2022,3,29
27525,4096,28130,7313,Returning,1,9.03,2022-03-29,False,2022,3,29
27526,4124,28130,1556,Returning,1,41.11,2022-04-01,False,2022,4,1
27527,4124,28130,4439,Returning,1,41.11,2022-04-01,False,2022,4,1
27528,4124,28130,7322,Returning,1,41.11,2022-04-01,False,2022,4,1
27529,4125,28130,1556,Returning,1,41.11,2022-04-01,False,2022,4,1
27530,4125,28130,4439,Returning,1,41.11,2022-04-01,False,2022,4,1
27531,4125,28130,7322,Returning,1,41.11,2022-04-01,False,2022,4,1
27532,4126,28130,1556,Returning,2,41.11,2022-04-01,False,2022,4,1
27533,4126,28130,4439,Returning,2,41.11,2022-04-01,False,2022,4,1
27534,4126,28130,7322,Returning,2,41.11,2022-04-01,False,2022,4,1
27535,3924,28130,896,Returning,1,48.25,2022-03-09,False,2022,3,9
27536,3924,28130,3779,Returning,1,48.25,2022-03-09,False,2022,3,9
27537,3924,28130,6662,Returning,1,48.25,2022-03-09,False,2022,3,9
27538,3948,28130,1504,New,1,69.62,2022-03-12,False,2022,3,12
27539,3948,28130,7270,New,1,69.62,2022-03-12,False,2022,3,12
27540,3948,28130,4387,New,1,69.62,2022-03-12,False,2022,3,12
27541,3952,28130,133,Returning,1,43.76,2022-03-12,False,2022,3,12
27542,3952,28130,3016,Returning,1,43.76,2022-03-12,False,2022,3,12
27543,3952,28130,5899,Returning,1,43.76,2022-03-12,False,2022,3,12
27544,3964,28130,1507,Returning,1,28.14,2022-03-13,False,2022,3,13
27545,3964,28130,4390,Returning,1,28.14,2022-03-13,False,2022,3,13
27546,3964,28130,7273,Returning,1,28.14,2022-03-13,False,2022,3,13
27547,3987,28130,1299,Returning,1,38.67,2022-03-15,False,2022,3,15
27548,3987,28130,4182,Returning,1,38.67,2022-03-15,False,2022,3,15
27549,3987,28130,7065,Returning,1,38.67,2022-03-15,False,2022,3,15
27550,4016,28130,1519,New,1,39.43,2022-03-19,False,2022,3,19
27551,4016,28130,4402,New,1,39.43,2022-03-19,False,2022,3,19
27552,4016,28130,7285,New,1,39.43,2022-03-19,False,2022,3,19
27553,3769,28130,1448,New,1,35.01,2022-02-20,False,2022,2,20
27554,3769,28130,4331,New,1,35.01,2022-02-20,False,2022,2,20
27555,3769,28130,7214,New,1,35.01,2022-02-20,False,2022,2,20
27556,3778,28130,1450,New,1,31.35,2022-02-22,False,2022,2,22
27557,3778,28130,4333,New,1,31.35,2022-02-22,False,2022,2,22
27558,3778,28130,7216,New,1,31.35,2022-02-22,False,2022,2,22
27559,3815,28130,1465,New,2,47.15,2022-02-26,False,2022,2,26
27560,3815,28130,4348,New,2,47.15,2022-02-26,False,2022,2,26
27561,3815,28130,7231,New,2,47.15,2022-02-26,False,2022,2,26
27562,3894,28130,1489,New,1,66.35,2022-03-05,False,2022,3,5
27563,3894,28130,4372,New,1,66.35,2022-03-05,False,2022,3,5
27564,3894,28130,7255,New,1,66.35,2022-03-05,False,2022,3,5
27565,3922,28130,896,Returning,1,48.25,2022-03-09,False,2022,3,9
27566,3922,28130,3779,Returning,1,48.25,2022-03-09,False,2022,3,9
27567,3922,28130,6662,Returning,1,48.25,2022-03-09,False,2022,3,9
27568,3923,28130,896,Returning,1,48.25,2022-03-09,False,2022,3,9
27569,3923,28130,3779,Returning,1,48.25,2022-03-09,False,2022,3,9
27570,3923,28130,6662,Returning,1,48.25,2022-03-09,False,2022,3,9
27571,3671,28130,1414,Returning,1,38.67,2022-02-12,False,2022,2,12
27572,3671,28130,4297,Returning,1,38.67,2022-02-12,False,2022,2,12
27573,3671,28130,7180,Returning,1,38.67,2022-02-12,False,2022,2,12
27574,3672,28130,1414,Returning,1,38.67,2022-02-12,False,2022,2,12
27575,3672,28130,4297,Returning,1,38.67,2022-02-12,False,2022,2,12
27576,3672,28130,7180,Returning,1,38.67,2022-02-12,False,2022,2,12
27577,3699,28130,1425,Returning,1,24.57,2022-02-15,False,2022,2,15
27578,3699,28130,4308,Returning,1,24.57,2022-02-15,False,2022,2,15
27579,3699,28130,7191,Returning,1,24.57,2022-02-15,False,2022,2,15
27580,3700,28130,1425,Returning,1,24.57,2022-02-15,False,2022,2,15
27581,3700,28130,4308,Returning,1,24.57,2022-02-15,False,2022,2,15
27582,3700,28130,7191,Returning,1,24.57,2022-02-15,False,2022,2,15
27583,3712,28130,1431,New,1,9.03,2022-02-16,False,2022,2,16
27584,3712,28130,4314,New,1,9.03,2022-02-16,False,2022,2,16
27585,3712,28130,7197,New,1,9.03,2022-02-16,False,2022,2,16
27586,3745,28130,1440,New,1,42.06,2022-02-19,False,2022,2,19
27587,3745,28130,4323,New,1,42.06,2022-02-19,False,2022,2,19
27588,3745,28130,7206,New,1,42.06,2022-02-19,False,2022,2,19
27589,3523,28130,1358,New,1,56.91,2022-01-29,False,2022,1,29
27590,3523,28130,4241,New,1,56.91,2022-01-29,False,2022,1,29
27591,3523,28130,7124,New,1,56.91,2022-01-29,False,2022,1,29
27592,3524,28130,1358,New,1,56.91,2022-01-29,False,2022,1,29
27593,3524,28130,4241,New,1,56.91,2022-01-29,False,2022,1,29
27594,3524,28130,7124,New,1,56.91,2022-01-29,False,2022,1,29
27595,3525,28130,1358,New,2,56.91,2022-01-29,False,2022,1,29
27596,3525,28130,4241,New,2,56.91,2022-01-29,False,2022,1,29
27597,3525,28130,7124,New,2,56.91,2022-01-29,False,2022,1,29
27598,3621,28130,896,Returning,1,52.19,2022-02-09,False,2022,2,9
27599,3621,28130,3779,Returning,1,52.19,2022-02-09,False,2022,2,9
27600,3621,28130,6662,Returning,1,52.19,2022-02-09,False,2022,2,9
27601,3622,28130,896,Returning,1,52.19,2022-02-09,False,2022,2,9
27602,3622,28130,3779,Returning,1,52.19,2022-02-09,False,2022,2,9
27603,3622,28130,6662,Returning,1,52.19,2022-02-09,False,2022,2,9
27604,3623,28130,896,Returning,1,52.19,2022-02-09,False,2022,2,9
27605,3623,28130,3779,Returning,1,52.19,2022-02-09,False,2022,2,9
27606,3623,28130,6662,Returning,1,52.19,2022-02-09,False,2022,2,9
27607,3280,28130,1262,Returning,1,65.75,2022-01-08,False,2022,1,8
27608,3280,28130,4145,Returning,1,65.75,2022-01-08,False,2022,1,8
27609,3280,28130,7028,Returning,1,65.75,2022-01-08,False,2022,1,8
27610,3316,28130,1285,Returning,1,43.39,2022-01-13,False,2022,1,13
27611,3316,28130,4168,Returning,1,43.39,2022-01-13,False,2022,1,13
27612,3316,28130,7051,Returning,1,43.39,2022-01-13,False,2022,1,13
27613,3392,28130,1311,Returning,1,61.54,2022-01-18,False,2022,1,18
27614,3392,28130,4194,Returning,1,61.54,2022-01-18,False,2022,1,18
27615,3392,28130,7077,Returning,1,61.54,2022-01-18,False,2022,1,18
27616,3438,28130,1328,New,1,30.77,2022-01-21,False,2022,1,21
27617,3438,28130,4211,New,1,30.77,2022-01-21,False,2022,1,21
27618,3438,28130,7094,New,1,30.77,2022-01-21,False,2022,1,21
27619,3449,28130,1118,Returning,1,28.79,2022-01-23,False,2022,1,23
27620,3449,28130,4001,Returning,1,28.79,2022-01-23,False,2022,1,23
27621,3449,28130,6884,Returning,1,28.79,2022-01-23,False,2022,1,23
27622,3450,28130,1118,Returning,1,28.79,2022-01-23,False,2022,1,23
27623,3450,28130,4001,Returning,1,28.79,2022-01-23,False,2022,1,23
27624,3450,28130,6884,Returning,1,28.79,2022-01-23,False,2022,1,23
27625,3140,28130,1200,New,1,32.72,2021-12-27,False,2021,12,27
27626,3140,28130,4083,New,1,32.72,2021-12-27,False,2021,12,27
27627,3140,28130,6966,New,1,32.72,2021-12-27,False,2021,12,27
27628,3208,28130,1081,Returning,1,33.24,2022-01-02,False,2022,1,2
27629,3208,28130,3964,Returning,1,33.24,2022-01-02,False,2022,1,2
27630,3208,28130,6847,Returning,1,33.24,2022-01-02,False,2022,1,2
27631,3226,28130,1241,New,1,20.32,2022-01-03,False,2022,1,3
27632,3226,28130,4124,New,1,20.32,2022-01-03,False,2022,1,3
27633,3226,28130,7007,New,1,20.32,2022-01-03,False,2022,1,3
27634,3244,28130,1251,Returning,1,35.84,2022-01-06,False,2022,1,6
27635,3244,28130,4134,Returning,1,35.84,2022-01-06,False,2022,1,6
27636,3244,28130,7017,Returning,1,35.84,2022-01-06,False,2022,1,6
27637,3277,28130,1262,Returning,2,65.75,2022-01-08,False,2022,1,8
27638,3277,28130,4145,Returning,2,65.75,2022-01-08,False,2022,1,8
27639,3277,28130,7028,Returning,2,65.75,2022-01-08,False,2022,1,8
27640,3278,28130,1262,Returning,2,65.75,2022-01-08,False,2022,1,8
27641,3278,28130,4145,Returning,2,65.75,2022-01-08,False,2022,1,8
27642,3278,28130,7028,Returning,2,65.75,2022-01-08,False,2022,1,8
27643,2965,28130,1118,Returning,1,24.27,2021-12-12,False,2021,12,12
27644,2965,28130,4001,Returning,1,24.27,2021-12-12,False,2021,12,12
27645,2965,28130,6884,Returning,1,24.27,2021-12-12,False,2021,12,12
27646,2967,28130,1119,Returning,1,39.22,2021-12-12,False,2021,12,12
27647,2967,28130,4002,Returning,1,39.22,2021-12-12,False,2021,12,12
27648,2967,28130,6885,Returning,1,39.22,2021-12-12,False,2021,12,12
